Ticket_ID,Date_Created,Date_Closed,Agent_ID,Unit_ID,Priority,Resolution_Time_Hours,SLA_Status,Platform
T3587,2026-01-08 16:27:00,2026-01-08 17:12:00,A15,U05,Medium,0.75,Within SLA,Salesforce Flows
T3588,2026-04-24 17:53:00,2026-04-24 18:18:12,A50,U05,Medium,0.42,Within SLA,Salesforce Flows
T3589,2026-02-15 11:12:00,2026-02-15 13:18:00,A16,U01,High,2.1,Within SLA,Salesforce Core
T3590,2026-03-30 13:37:00,2026-03-30 14:15:24,A50,U05,Low,0.64,Within SLA,Non-Salesforce Native
T3591,2026-04-30 16:25:00,2026-04-30 17:10:00,A13,U03,Medium,0.75,Within SLA,Non-Salesforce Native
T3592,2026-02-24 14:00:00,2026-02-24 16:48:36,A08,U03,Medium,2.81,Within SLA,Non-Salesforce Native
T3593,2026-03-27 10:52:00,2026-03-27 14:43:36,A37,U02,Low,3.86,Out of SLA,Salesforce Core
T3594,2026-03-28 08:54:00,2026-03-28 10:15:00,A41,U01,Medium,1.35,Within SLA,Salesforce Core
T3595,2026-01-06 08:21:00,2026-01-06 11:13:12,A49,U04,Critical,2.87,Within SLA,Salesforce Flows
T3596,2026-03-13 12:30:00,2026-03-13 17:43:48,A37,U02,Low,5.23,Out of SLA,Non-Salesforce Native
T3597,2026-02-09 08:44:00,2026-02-09 14:17:36,A29,U04,Medium,5.56,Within SLA,Salesforce Flows
T3598,2026-03-22 14:22:00,2026-03-22 15:01:00,A45,U05,High,0.65,Within SLA,Salesforce Flows
T3599,2026-04-26 08:30:00,2026-04-26 09:36:36,A07,U02,Medium,1.11,Within SLA,Salesforce Core
T3600,2026-02-25 16:09:00,2026-02-25 17:52:12,A46,U01,Medium,1.72,Within SLA,Salesforce Core
T3601,2026-01-01 16:37:00,2026-01-01 16:46:36,A15,U05,Low,0.16,Within SLA,Non-Salesforce Native
T3602,2026-02-25 10:16:00,2026-02-25 10:23:48,A48,U03,Low,0.13,Within SLA,Non-Salesforce Native
T3603,2026-03-22 16:40:00,2026-03-22 16:50:48,A12,U02,Low,0.18,Within SLA,Salesforce Core
T3604,2026-02-23 16:28:00,2026-02-23 18:41:12,A11,U01,Critical,2.22,Within SLA,Salesforce Core
T3605,2026-02-07 08:01:00,2026-02-07 12:08:12,A08,U03,Low,4.12,Within SLA,Non-Salesforce Native
T3606,2026-01-16 16:40:00,2026-01-16 17:44:12,A04,U04,High,1.07,Within SLA,Salesforce Flows
T3607,2026-01-01 14:00:00,2026-01-01 16:15:36,A40,U05,High,2.26,Within SLA,Salesforce Flows
T3608,2026-04-13 12:44:00,2026-04-13 13:18:48,A30,U05,High,0.58,Within SLA,Non-Salesforce Native
T3609,2026-02-23 11:22:00,2026-02-23 12:52:00,A44,U04,Critical,1.5,Within SLA,Salesforce Flows
T3610,2026-03-20 17:34:00,2026-03-20 17:37:36,A29,U04,Low,0.06,Within SLA,Salesforce Flows
T3611,2026-01-18 09:48:00,2026-01-18 10:04:48,A08,U03,Medium,0.28,Within SLA,Non-Salesforce Native
T3612,2026-01-09 12:30:00,2026-01-09 15:44:24,A43,U03,Low,3.24,Within SLA,Non-Salesforce Native
T3613,2026-03-12 15:08:00,2026-03-12 16:41:36,A11,U01,High,1.56,Within SLA,Salesforce Core
T3614,2026-01-02 10:35:00,2026-01-02 12:45:12,A28,U03,Low,2.17,Within SLA,Non-Salesforce Native
T3615,2026-03-15 13:56:00,2026-03-15 17:12:48,A30,U05,Low,3.28,Within SLA,Salesforce Flows
T3616,2026-03-15 17:52:00,2026-03-15 23:53:12,A32,U02,Medium,6.02,Out of SLA,Salesforce Core
T3617,2026-01-15 08:26:00,2026-01-15 13:03:48,A18,U03,Medium,4.63,Within SLA,Non-Salesforce Native
T3618,2026-03-10 15:26:00,2026-03-10 15:56:36,A48,U03,Low,0.51,Within SLA,Non-Salesforce Native
T3619,2026-04-12 09:26:00,2026-04-12 09:42:48,A20,U05,Low,0.28,Within SLA,Non-Salesforce Native
T3620,2026-02-22 17:07:00,2026-02-22 20:02:12,A22,U02,Medium,2.92,Out of SLA,Non-Salesforce Native
T3621,2026-04-11 12:02:00,2026-04-11 12:02:36,A23,U03,Low,0.01,Within SLA,Non-Salesforce Native
T3622,2026-03-20 09:24:00,2026-03-20 09:37:48,A08,U03,Critical,0.23,Within SLA,Non-Salesforce Native
T3623,2026-03-13 14:31:00,2026-03-13 16:49:00,A08,U03,High,2.3,Within SLA,Non-Salesforce Native
T3624,2026-03-28 09:52:00,2026-03-28 16:13:36,A29,U04,Medium,6.36,Within SLA,Salesforce Flows
T3625,2026-03-23 13:43:00,2026-03-23 13:53:12,A33,U03,Low,0.17,Within SLA,Non-Salesforce Native
T3626,2026-03-04 15:38:00,2026-03-04 15:52:24,A34,U04,High,0.24,Within SLA,Salesforce Flows
T3627,2026-01-24 12:22:00,2026-01-24 15:22:00,A19,U04,High,3.0,Within SLA,Salesforce Flows
T3628,2026-04-24 15:32:00,2026-04-24 15:38:00,A32,U02,Low,0.1,Within SLA,Salesforce Core
T3629,2026-03-14 09:54:00,2026-03-14 10:20:24,A11,U01,High,0.44,Within SLA,Salesforce Core
T3630,2026-02-11 09:06:00,2026-02-11 11:36:00,A31,U01,Low,2.5,Within SLA,Salesforce Core
T3631,2026-02-01 17:40:00,2026-02-01 18:31:00,A08,U03,High,0.85,Within SLA,Non-Salesforce Native
T3632,2026-01-20 11:08:00,2026-01-20 11:22:24,A08,U03,Medium,0.24,Within SLA,Non-Salesforce Native
T3633,2026-04-07 16:40:00,2026-04-07 16:44:48,A45,U05,High,0.08,Within SLA,Salesforce Flows
T3634,2026-02-04 12:03:00,2026-02-04 16:09:36,A49,U04,Low,4.11,Within SLA,Salesforce Flows
T3635,2026-03-31 11:34:00,2026-03-31 15:02:12,A06,U01,Medium,3.47,Within SLA,Salesforce Core
T3636,2026-02-08 09:41:00,2026-02-08 10:35:00,A15,U05,Medium,0.9,Within SLA,Non-Salesforce Native
T3637,2026-04-02 08:00:00,2026-04-02 09:43:12,A28,U03,High,1.72,Within SLA,Non-Salesforce Native
T3638,2026-03-06 17:50:00,2026-03-06 19:50:36,A43,U03,Low,2.01,Within SLA,Non-Salesforce Native
T3639,2026-02-10 14:11:00,2026-02-10 15:20:00,A47,U02,Medium,1.15,Within SLA,Salesforce Core
T3640,2026-02-03 08:34:00,2026-02-03 09:44:12,A01,U01,Low,1.17,Within SLA,Salesforce Core
T3641,2026-03-20 10:50:00,2026-03-20 11:01:24,A42,U02,Low,0.19,Within SLA,Salesforce Core
T3642,2026-02-21 10:46:00,2026-02-21 11:32:12,A12,U02,Low,0.77,Within SLA,Salesforce Core
T3643,2026-04-23 10:47:00,2026-04-23 12:39:48,A43,U03,High,1.88,Within SLA,Non-Salesforce Native
T3644,2026-01-18 16:28:00,2026-01-18 17:24:24,A45,U05,High,0.94,Within SLA,Non-Salesforce Native
T3645,2026-02-28 13:32:00,2026-02-28 14:37:24,A10,U05,Medium,1.09,Within SLA,Salesforce Flows
T3646,2026-01-11 15:23:00,2026-01-11 16:12:48,A07,U02,Low,0.83,Within SLA,Non-Salesforce Native
T3647,2026-03-30 11:47:00,2026-03-30 17:36:12,A47,U02,Medium,5.82,Out of SLA,Non-Salesforce Native
T3648,2026-03-03 13:36:00,2026-03-03 17:16:12,A02,U02,Low,3.67,Out of SLA,Non-Salesforce Native
T3649,2026-03-22 16:25:00,2026-03-23 01:59:12,A28,U03,Medium,9.57,Within SLA,Non-Salesforce Native
T3650,2026-04-29 15:49:00,2026-04-29 16:46:00,A20,U05,High,0.95,Within SLA,Salesforce Flows
T3651,2026-04-18 09:31:00,2026-04-18 10:28:00,A20,U05,Low,0.95,Within SLA,Salesforce Flows
T3652,2026-04-24 10:28:00,2026-04-25 02:37:36,A47,U02,High,16.16,Out of SLA,Salesforce Core
T3653,2026-03-27 10:53:00,2026-03-27 11:31:24,A07,U02,Low,0.64,Within SLA,Non-Salesforce Native
T3654,2026-01-07 11:11:00,2026-01-07 12:53:36,A20,U05,Medium,1.71,Within SLA,Non-Salesforce Native
T3655,2026-01-29 09:40:00,2026-01-29 10:26:12,A19,U04,Medium,0.77,Within SLA,Salesforce Flows
T3656,2026-01-15 13:07:00,2026-01-15 15:59:48,A15,U05,High,2.88,Within SLA,Salesforce Flows
T3657,2026-03-21 09:35:00,2026-03-21 10:51:12,A20,U05,Medium,1.27,Within SLA,Non-Salesforce Native
T3658,2026-03-07 10:25:00,2026-03-07 10:46:00,A05,U05,Low,0.35,Within SLA,Non-Salesforce Native
T3659,2026-02-03 09:53:00,2026-02-03 11:21:48,A20,U05,Critical,1.48,Within SLA,Non-Salesforce Native
T3660,2026-01-14 14:11:00,2026-01-14 16:00:48,A48,U03,Medium,1.83,Within SLA,Non-Salesforce Native
T3661,2026-01-16 14:29:00,2026-01-16 14:49:24,A47,U02,Medium,0.34,Within SLA,Non-Salesforce Native
T3662,2026-02-20 17:23:00,2026-02-20 18:28:24,A30,U05,Low,1.09,Within SLA,Salesforce Flows
T3663,2026-04-13 14:52:00,2026-04-13 15:41:48,A16,U01,Critical,0.83,Within SLA,Salesforce Core
T3664,2026-01-04 08:53:00,2026-01-04 09:39:48,A47,U02,Medium,0.78,Within SLA,Salesforce Core
T3665,2026-04-05 09:43:00,2026-04-05 10:18:24,A31,U01,Critical,0.59,Within SLA,Salesforce Core
T3666,2026-01-30 14:40:00,2026-01-30 15:16:36,A04,U04,Critical,0.61,Within SLA,Salesforce Flows
T3667,2026-04-01 11:20:00,2026-04-01 14:10:24,A45,U05,Medium,2.84,Within SLA,Salesforce Flows
T3668,2026-03-25 11:44:00,2026-03-25 12:06:12,A05,U05,Medium,0.37,Within SLA,Non-Salesforce Native
T3669,2026-04-04 17:36:00,2026-04-04 19:18:36,A13,U03,Medium,1.71,Within SLA,Non-Salesforce Native
T3670,2026-03-29 11:54:00,2026-03-29 13:01:12,A08,U03,Medium,1.12,Within SLA,Non-Salesforce Native
T3671,2026-03-02 11:14:00,2026-03-02 12:57:12,A26,U01,Medium,1.72,Within SLA,Salesforce Core
T3672,2026-04-15 10:33:00,2026-04-15 12:15:00,A38,U03,Low,1.7,Within SLA,Non-Salesforce Native
T3673,2026-01-03 10:27:00,2026-01-03 12:23:24,A14,U04,High,1.94,Within SLA,Salesforce Flows
T3674,2026-03-10 08:14:00,2026-03-10 13:21:48,A38,U03,Low,5.13,Within SLA,Non-Salesforce Native
T3675,2026-04-23 15:07:00,2026-04-23 15:22:36,A19,U04,Medium,0.26,Within SLA,Salesforce Flows
T3676,2026-03-16 15:18:00,2026-03-16 17:43:48,A26,U01,Low,2.43,Within SLA,Salesforce Core
T3677,2026-01-09 11:53:00,2026-01-09 13:23:36,A03,U03,Low,1.51,Within SLA,Non-Salesforce Native
T3678,2026-01-14 15:02:00,2026-01-14 15:26:00,A24,U04,Medium,0.4,Within SLA,Salesforce Flows
T3679,2026-02-20 17:30:00,2026-02-20 18:31:48,A26,U01,Medium,1.03,Within SLA,Salesforce Core
T3680,2026-01-07 13:47:00,2026-01-07 15:00:12,A16,U01,Medium,1.22,Within SLA,Salesforce Core
T3681,2026-04-30 10:02:00,2026-04-30 10:14:00,A38,U03,Low,0.2,Within SLA,Non-Salesforce Native
T3682,2026-01-09 15:50:00,2026-01-09 18:51:12,A17,U02,Medium,3.02,Out of SLA,Non-Salesforce Native
T3683,2026-02-21 10:23:00,2026-02-21 12:13:24,A30,U05,Low,1.84,Within SLA,Salesforce Flows
T3684,2026-04-23 15:53:00,2026-04-23 16:08:00,A01,U01,Low,0.25,Within SLA,Salesforce Core
T3685,2026-03-14 13:25:00,2026-03-14 13:45:24,A09,U04,High,0.34,Within SLA,Salesforce Flows
T3686,2026-04-16 11:53:00,2026-04-16 13:15:12,A09,U04,Medium,1.37,Within SLA,Salesforce Flows
T3687,2026-02-06 13:18:00,2026-02-06 14:32:24,A08,U03,Low,1.24,Within SLA,Non-Salesforce Native
T3688,2026-03-25 11:42:00,2026-03-25 11:59:24,A44,U04,Low,0.29,Within SLA,Salesforce Flows
T3689,2026-01-25 15:38:00,2026-01-25 16:24:48,A21,U01,Medium,0.78,Within SLA,Salesforce Core
T3690,2026-01-02 11:07:00,2026-01-02 12:04:36,A32,U02,Critical,0.96,Within SLA,Salesforce Core
T3691,2026-01-21 15:49:00,2026-01-21 18:43:00,A18,U03,Low,2.9,Within SLA,Non-Salesforce Native
T3692,2026-01-26 16:54:00,2026-01-26 19:44:24,A33,U03,High,2.84,Within SLA,Non-Salesforce Native
T3693,2026-01-12 10:24:00,2026-01-12 12:46:12,A45,U05,Medium,2.37,Within SLA,Salesforce Flows
T3694,2026-04-25 10:45:00,2026-04-25 12:21:00,A39,U04,Medium,1.6,Within SLA,Salesforce Flows
T3695,2026-01-29 13:19:00,2026-01-29 15:26:48,A06,U01,High,2.13,Within SLA,Salesforce Core
T3696,2026-04-16 15:16:00,2026-04-16 15:25:00,A31,U01,Low,0.15,Within SLA,Salesforce Core
T3697,2026-02-07 16:36:00,2026-02-07 18:42:00,A04,U04,Low,2.1,Within SLA,Salesforce Flows
T3698,2026-03-11 15:45:00,2026-03-11 16:10:12,A08,U03,Medium,0.42,Within SLA,Non-Salesforce Native
T3699,2026-03-02 10:47:00,2026-03-02 11:13:24,A15,U05,Low,0.44,Within SLA,Salesforce Flows
T3700,2026-03-22 11:21:00,2026-03-22 13:04:12,A32,U02,Medium,1.72,Within SLA,Salesforce Core
T3701,2026-02-13 10:21:00,2026-02-13 11:34:48,A28,U03,Critical,1.23,Within SLA,Non-Salesforce Native
T3702,2026-01-09 09:35:00,2026-01-09 09:48:48,A09,U04,Low,0.23,Within SLA,Salesforce Flows
T3703,2026-03-13 17:27:00,2026-03-13 17:54:00,A19,U04,Medium,0.45,Within SLA,Salesforce Flows
T3704,2026-01-08 08:09:00,2026-01-08 10:11:24,A18,U03,High,2.04,Within SLA,Non-Salesforce Native
T3705,2026-01-03 15:26:00,2026-01-03 15:41:36,A28,U03,Low,0.26,Within SLA,Non-Salesforce Native
T3706,2026-01-14 14:09:00,2026-01-14 17:51:36,A15,U05,Medium,3.71,Within SLA,Non-Salesforce Native
T3707,2026-02-20 08:43:00,2026-02-20 09:56:48,A15,U05,Low,1.23,Within SLA,Non-Salesforce Native
T3708,2026-02-10 12:03:00,2026-02-10 13:51:00,A44,U04,High,1.8,Within SLA,Salesforce Flows
T3709,2026-01-03 12:02:00,2026-01-03 13:17:36,A26,U01,High,1.26,Within SLA,Salesforce Core
T3710,2026-03-07 15:10:00,2026-03-07 16:39:24,A24,U04,Low,1.49,Within SLA,Salesforce Flows
T3711,2026-04-08 16:18:00,2026-04-08 18:17:24,A02,U02,Medium,1.99,Within SLA,Non-Salesforce Native
T3712,2026-03-26 10:04:00,2026-03-26 10:07:00,A43,U03,Low,0.05,Within SLA,Non-Salesforce Native
T3713,2026-04-20 08:57:00,2026-04-20 09:22:48,A49,U04,High,0.43,Within SLA,Salesforce Flows
T3714,2026-03-13 15:45:00,2026-03-13 15:55:48,A07,U02,Low,0.18,Within SLA,Salesforce Core
T3715,2026-03-30 08:51:00,2026-03-30 11:12:36,A35,U05,Low,2.36,Within SLA,Salesforce Flows
T3716,2026-02-22 11:13:00,2026-02-22 11:48:24,A29,U04,Low,0.59,Within SLA,Salesforce Flows
T3717,2026-01-29 11:50:00,2026-01-29 12:41:00,A37,U02,Medium,0.85,Within SLA,Salesforce Core
T3718,2026-02-21 15:18:00,2026-02-21 15:49:48,A12,U02,Low,0.53,Within SLA,Salesforce Core
T3719,2026-04-08 14:16:00,2026-04-08 14:58:36,A03,U03,Low,0.71,Within SLA,Non-Salesforce Native
T3720,2026-04-17 09:49:00,2026-04-17 10:37:36,A42,U02,High,0.81,Within SLA,Salesforce Core
T3721,2026-04-30 17:53:00,2026-04-30 18:18:48,A47,U02,Medium,0.43,Within SLA,Salesforce Core
T3722,2026-01-21 08:14:00,2026-01-21 09:04:24,A17,U02,Low,0.84,Within SLA,Non-Salesforce Native
T3723,2026-02-19 09:05:00,2026-02-19 10:27:48,A45,U05,Low,1.38,Within SLA,Salesforce Flows
T3724,2026-01-07 08:12:00,2026-01-07 08:55:12,A01,U01,Low,0.72,Within SLA,Salesforce Core
T3725,2026-04-26 10:57:00,2026-04-26 12:44:24,A25,U05,Medium,1.79,Within SLA,Salesforce Flows
T3726,2026-04-11 17:55:00,2026-04-11 21:19:00,A23,U03,Medium,3.4,Within SLA,Non-Salesforce Native
T3727,2026-02-23 13:52:00,2026-02-23 14:23:48,A40,U05,Medium,0.53,Within SLA,Salesforce Flows
T3728,2026-03-22 12:02:00,2026-03-22 18:05:36,A36,U01,Low,6.06,Out of SLA,Salesforce Core
T3729,2026-02-21 08:05:00,2026-02-21 08:26:36,A10,U05,Low,0.36,Within SLA,Salesforce Flows
T3730,2026-04-20 11:43:00,2026-04-20 12:17:12,A41,U01,Critical,0.57,Within SLA,Salesforce Core
T3731,2026-03-27 09:51:00,2026-03-27 10:00:36,A06,U01,Medium,0.16,Within SLA,Salesforce Core
T3732,2026-02-13 10:53:00,2026-02-13 12:06:12,A45,U05,Medium,1.22,Within SLA,Non-Salesforce Native
T3733,2026-01-28 10:13:00,2026-01-28 11:08:12,A18,U03,Critical,0.92,Within SLA,Non-Salesforce Native
T3734,2026-03-15 08:14:00,2026-03-15 08:28:24,A19,U04,Medium,0.24,Within SLA,Salesforce Flows
T3735,2026-02-17 15:48:00,2026-02-17 16:46:48,A01,U01,Low,0.98,Within SLA,Salesforce Core
T3736,2026-01-12 08:58:00,2026-01-12 10:05:12,A47,U02,Medium,1.12,Within SLA,Salesforce Core
T3737,2026-03-04 13:30:00,2026-03-04 14:58:12,A38,U03,High,1.47,Within SLA,Non-Salesforce Native
T3738,2026-04-01 08:54:00,2026-04-01 13:43:12,A18,U03,Low,4.82,Within SLA,Non-Salesforce Native
T3739,2026-02-22 17:50:00,2026-02-22 18:36:12,A27,U02,Medium,0.77,Within SLA,Non-Salesforce Native
T3740,2026-04-03 12:02:00,2026-04-03 13:54:12,A31,U01,Medium,1.87,Within SLA,Salesforce Core
T3741,2026-03-14 16:32:00,2026-03-14 21:18:12,A33,U03,Low,4.77,Within SLA,Non-Salesforce Native
T3742,2026-01-31 12:00:00,2026-01-31 12:32:24,A20,U05,Medium,0.54,Within SLA,Salesforce Flows
T3743,2026-03-21 11:07:00,2026-03-21 13:29:48,A34,U04,High,2.38,Within SLA,Salesforce Flows
T3744,2026-03-14 09:16:00,2026-03-14 13:52:36,A10,U05,Low,4.61,Within SLA,Non-Salesforce Native
T3745,2026-01-19 08:42:00,2026-01-19 08:58:12,A49,U04,Medium,0.27,Within SLA,Salesforce Flows
T3746,2026-04-12 09:51:00,2026-04-12 13:07:12,A50,U05,High,3.27,Within SLA,Salesforce Flows
T3747,2026-01-10 12:36:00,2026-01-10 12:50:24,A15,U05,Low,0.24,Within SLA,Salesforce Flows
T3748,2026-01-09 14:04:00,2026-01-09 15:22:36,A25,U05,Medium,1.31,Within SLA,Salesforce Flows
T3749,2026-03-13 13:51:00,2026-03-13 22:11:24,A25,U05,Medium,8.34,Within SLA,Salesforce Flows
T3750,2026-01-10 16:25:00,2026-01-10 17:50:12,A35,U05,High,1.42,Within SLA,Salesforce Flows
T3751,2026-02-07 13:14:00,2026-02-07 13:35:36,A29,U04,High,0.36,Within SLA,Salesforce Flows
T3752,2026-03-19 12:01:00,2026-03-19 12:47:12,A23,U03,Medium,0.77,Within SLA,Non-Salesforce Native
T3753,2026-03-29 11:46:00,2026-03-29 12:40:00,A27,U02,Low,0.9,Within SLA,Salesforce Core
T3754,2026-03-05 14:30:00,2026-03-05 16:06:36,A28,U03,Low,1.61,Within SLA,Non-Salesforce Native
T3755,2026-03-27 15:58:00,2026-03-27 17:05:48,A05,U05,Low,1.13,Within SLA,Non-Salesforce Native
T3756,2026-04-12 16:46:00,2026-04-12 17:07:00,A12,U02,Low,0.35,Within SLA,Non-Salesforce Native
T3757,2026-04-18 16:50:00,2026-04-18 20:04:24,A34,U04,Low,3.24,Within SLA,Salesforce Flows
T3758,2026-03-18 11:05:00,2026-03-18 11:38:36,A38,U03,Low,0.56,Within SLA,Non-Salesforce Native
T3759,2026-04-23 14:25:00,2026-04-23 15:40:36,A15,U05,Critical,1.26,Within SLA,Non-Salesforce Native
T3760,2026-04-12 16:14:00,2026-04-12 16:18:48,A48,U03,Critical,0.08,Within SLA,Non-Salesforce Native
T3761,2026-02-06 09:19:00,2026-02-06 10:39:24,A46,U01,Low,1.34,Within SLA,Salesforce Core
T3762,2026-03-04 10:45:00,2026-03-04 11:48:00,A39,U04,Low,1.05,Within SLA,Salesforce Flows
T3763,2026-01-22 12:44:00,2026-01-22 14:14:00,A32,U02,Medium,1.5,Within SLA,Salesforce Core
T3764,2026-01-04 10:48:00,2026-01-04 11:52:12,A30,U05,High,1.07,Within SLA,Salesforce Flows
T3765,2026-02-23 15:24:00,2026-02-23 18:51:00,A15,U05,High,3.45,Within SLA,Non-Salesforce Native
T3766,2026-02-26 11:43:00,2026-02-26 14:23:48,A35,U05,High,2.68,Within SLA,Salesforce Flows
T3767,2026-01-14 10:32:00,2026-01-14 12:18:12,A01,U01,High,1.77,Within SLA,Salesforce Core
T3768,2026-01-04 11:12:00,2026-01-04 11:13:48,A32,U02,Medium,0.03,Within SLA,Non-Salesforce Native
T3769,2026-04-26 11:09:00,2026-04-26 14:30:36,A22,U02,Critical,3.36,Out of SLA,Salesforce Core
T3770,2026-02-17 15:08:00,2026-02-17 17:09:12,A15,U05,Low,2.02,Within SLA,Salesforce Flows
T3771,2026-01-13 12:40:00,2026-01-13 13:50:12,A46,U01,High,1.17,Within SLA,Salesforce Core
T3772,2026-03-04 11:36:00,2026-03-04 16:12:00,A31,U01,High,4.6,Out of SLA,Salesforce Core
T3773,2026-04-20 11:17:00,2026-04-20 11:20:36,A11,U01,Low,0.06,Within SLA,Salesforce Core
T3774,2026-03-05 17:33:00,2026-03-05 18:06:00,A23,U03,Low,0.55,Within SLA,Non-Salesforce Native
T3775,2026-01-01 13:38:00,2026-01-01 14:05:00,A49,U04,Low,0.45,Within SLA,Salesforce Flows
T3776,2026-04-09 12:51:00,2026-04-09 15:29:24,A18,U03,Medium,2.64,Within SLA,Non-Salesforce Native
T3777,2026-03-28 11:08:00,2026-03-28 14:46:24,A30,U05,High,3.64,Within SLA,Salesforce Flows
T3778,2026-01-01 16:17:00,2026-01-01 17:23:00,A38,U03,Critical,1.1,Within SLA,Non-Salesforce Native
T3779,2026-01-26 15:58:00,2026-01-26 16:01:36,A03,U03,Medium,0.06,Within SLA,Non-Salesforce Native
T3780,2026-04-18 14:58:00,2026-04-18 15:46:36,A36,U01,Medium,0.81,Within SLA,Salesforce Core
T3781,2026-01-26 11:23:00,2026-01-26 12:45:48,A41,U01,Low,1.38,Within SLA,Salesforce Core
T3782,2026-03-20 13:42:00,2026-03-20 15:22:48,A31,U01,High,1.68,Within SLA,Salesforce Core
T3783,2026-03-22 15:56:00,2026-03-22 17:06:48,A49,U04,Low,1.18,Within SLA,Salesforce Flows
T3784,2026-04-10 09:01:00,2026-04-10 13:21:24,A42,U02,Medium,4.34,Out of SLA,Non-Salesforce Native
T3785,2026-03-17 17:18:00,2026-03-17 19:07:12,A26,U01,Medium,1.82,Within SLA,Salesforce Core
T3786,2026-02-17 10:49:00,2026-02-17 12:10:36,A29,U04,High,1.36,Within SLA,Salesforce Flows
T3787,2026-01-23 11:12:00,2026-01-23 11:24:36,A27,U02,Low,0.21,Within SLA,Salesforce Core
T3788,2026-01-02 16:44:00,2026-01-02 17:39:48,A40,U05,Critical,0.93,Within SLA,Salesforce Flows
T3789,2026-03-09 09:01:00,2026-03-09 09:43:00,A20,U05,Low,0.7,Within SLA,Salesforce Flows
T3790,2026-03-02 17:00:00,2026-03-02 22:14:24,A38,U03,High,5.24,Within SLA,Non-Salesforce Native
T3791,2026-03-18 08:00:00,2026-03-18 08:08:24,A14,U04,Medium,0.14,Within SLA,Salesforce Flows
T3792,2026-01-24 08:47:00,2026-01-24 09:06:48,A10,U05,Medium,0.33,Within SLA,Salesforce Flows
T3793,2026-01-10 15:22:00,2026-01-10 15:26:12,A35,U05,High,0.07,Within SLA,Salesforce Flows
T3794,2026-03-07 16:46:00,2026-03-07 17:02:48,A17,U02,Low,0.28,Within SLA,Non-Salesforce Native
T3795,2026-01-18 15:22:00,2026-01-18 16:04:36,A12,U02,Low,0.71,Within SLA,Non-Salesforce Native
T3796,2026-03-13 09:01:00,2026-03-13 10:43:00,A05,U05,Medium,1.7,Within SLA,Non-Salesforce Native
T3797,2026-03-28 10:42:00,2026-03-28 11:12:00,A45,U05,Medium,0.5,Within SLA,Salesforce Flows
T3798,2026-03-12 11:33:00,2026-03-12 15:25:48,A23,U03,Medium,3.88,Within SLA,Non-Salesforce Native
T3799,2026-04-09 11:43:00,2026-04-09 12:07:36,A37,U02,Medium,0.41,Within SLA,Non-Salesforce Native
T3800,2026-04-24 17:05:00,2026-04-24 17:18:48,A06,U01,High,0.23,Within SLA,Salesforce Core
T3801,2026-04-22 13:55:00,2026-04-22 15:05:48,A40,U05,Medium,1.18,Within SLA,Non-Salesforce Native
T3802,2026-03-05 17:57:00,2026-03-05 19:16:48,A31,U01,Low,1.33,Within SLA,Salesforce Core
T3803,2026-01-18 14:10:00,2026-01-18 16:55:36,A13,U03,Low,2.76,Within SLA,Non-Salesforce Native
T3804,2026-01-29 15:53:00,2026-01-29 16:24:48,A05,U05,Medium,0.53,Within SLA,Salesforce Flows
T3805,2026-02-13 13:21:00,2026-02-13 13:39:36,A09,U04,Low,0.31,Within SLA,Salesforce Flows
T3806,2026-01-05 13:21:00,2026-01-05 18:00:00,A49,U04,High,4.65,Within SLA,Salesforce Flows
T3807,2026-02-16 16:37:00,2026-02-16 16:44:48,A47,U02,Medium,0.13,Within SLA,Non-Salesforce Native
T3808,2026-01-16 11:14:00,2026-01-16 13:16:24,A34,U04,Low,2.04,Within SLA,Salesforce Flows
T3809,2026-03-22 14:48:00,2026-03-22 15:50:24,A38,U03,Low,1.04,Within SLA,Non-Salesforce Native
T3810,2026-04-21 14:18:00,2026-04-21 17:12:00,A30,U05,Medium,2.9,Within SLA,Non-Salesforce Native
T3811,2026-03-31 16:08:00,2026-03-31 16:15:12,A41,U01,Medium,0.12,Within SLA,Salesforce Core
T3812,2026-04-24 09:58:00,2026-04-24 12:43:00,A41,U01,Medium,2.75,Within SLA,Salesforce Core
T3813,2026-01-17 12:07:00,2026-01-17 12:07:36,A10,U05,High,0.01,Within SLA,Non-Salesforce Native
T3814,2026-01-24 10:32:00,2026-01-24 10:57:48,A04,U04,Medium,0.43,Within SLA,Salesforce Flows
T3815,2026-01-18 14:19:00,2026-01-18 14:33:24,A06,U01,Medium,0.24,Within SLA,Salesforce Core
T3816,2026-01-30 16:26:00,2026-01-30 16:50:36,A42,U02,Medium,0.41,Within SLA,Non-Salesforce Native
T3817,2026-01-29 11:49:00,2026-01-29 14:27:24,A12,U02,Critical,2.64,Out of SLA,Salesforce Core
T3818,2026-02-15 08:01:00,2026-02-15 08:37:36,A40,U05,Low,0.61,Within SLA,Salesforce Flows
T3819,2026-04-22 08:53:00,2026-04-22 09:45:12,A27,U02,Medium,0.87,Within SLA,Non-Salesforce Native
T3820,2026-04-06 09:37:00,2026-04-06 11:06:24,A12,U02,High,1.49,Within SLA,Salesforce Core
T3821,2026-02-25 11:08:00,2026-02-25 11:27:12,A08,U03,Medium,0.32,Within SLA,Non-Salesforce Native
T3822,2026-04-08 16:03:00,2026-04-08 17:46:48,A31,U01,Low,1.73,Within SLA,Salesforce Core
T3823,2026-02-12 17:11:00,2026-02-12 17:27:48,A46,U01,High,0.28,Within SLA,Salesforce Core
